GEOID,STATE,COUNTY,TRACT,BLOCK,P1_Total(001),P1_White(003),P1_Black(004),P1_AIAN(005),P1_Asian(006),P1_NHPI(007),P1_Other(008),P1_TwoPlus(009),P2_Total(001),P2_Hispanic(002),P2_NotHispanic(003),P2_NH_White(005),P2_NH_Black(006),P2_NH_AIAN(007),P2_NH_Asian(008),P2_NH_NHPI(009),P2_NH_Other(010),P2_NH_TwoPlus(011),H1_TotalUnits(001),H1_Occupied(002),H1_Vacant(003),P5_GQTotal(001),P5_Inst(002),P5_Correctional(003),P5_Juvenile(004),P5_Nursing(005),P5_OtherInst(006),P5_NonInst(007),P5_College(008),P5_Military(009),P5_OtherNonInst(010),ad_old,ad_new
361190023002011,36,119,002300,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,090,090
361190024011010,36,119,002401,1010,22,3,0,0,2,0,1,16,22,15,7,2,0,0,2,0,0,3,11,11,0,0,0,0,0,0,0,0,0,0,0,090,090
361190024011013,36,119,002401,1013,14,8,0,0,0,0,3,3,14,3,11,8,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,090,090
361190024011012,36,119,002401,1012,41,20,0,1,5,0,10,5,41,15,26,18,0,1,5,0,0,2,15,15,0,0,0,0,0,0,0,0,0,0,0,090,090
361190024011009,36,119,002401,1009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,090,090
361190009001015,36,119,000900,1015,69,35,0,0,0,0,18,16,69,33,36,35,0,0,0,0,0,1,17,11,6,0,0,0,0,0,0,0,0,0,0,092,090
361190019001000,36,119,001900,1000,239,133,21,7,32,0,26,20,239,60,179,121,20,0,31,0,1,6,76,76,0,0,0,0,0,0,0,0,0,0,0,090,090
361190018001001,36,119,001800,1001,65,0,30,0,8,0,17,10,65,20,45,0,30,0,8,0,4,3,19,19,0,0,0,0,0,0,0,0,0,0,0,090,090
361190107011034,36,119,010701,1034,32,24,0,0,3,0,1,4,32,4,28,24,0,0,3,0,0,1,25,25,0,0,0,0,0,0,0,0,0,0,0,092,092
361190106003028,36,119,010600,3028,73,48,5,0,6,0,5,9,73,16,57,46,5,0,6,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,092,092
361190106003026,36,119,010600,3026,37,22,4,0,0,0,2,9,37,15,22,16,4,0,0,0,0,2,8,8,0,0,0,0,0,0,0,0,0,0,0,092,092
361190106002007,36,119,010600,2007,136,99,2,0,23,0,7,5,136,10,126,99,2,0,23,0,0,2,44,44,0,0,0,0,0,0,0,0,0,0,0,092,092
361190024011006,36,119,002401,1006,30,16,3,0,4,0,3,4,30,11,19,14,1,0,4,0,0,0,9,1,8,0,0,0,0,0,0,0,0,0,0,090,090
361190109032015,36,119,010903,2015,138,5,63,3,7,0,45,15,138,60,78,4,63,0,7,0,0,4,42,42,0,0,0,0,0,0,0,0,0,0,0,092,092
361190109032017,36,119,010903,2017,69,6,29,0,0,0,26,8,69,38,31,0,29,0,0,0,0,2,22,22,0,0,0,0,0,0,0,0,0,0,0,092,092
361190109023005,36,119,010902,3005,54,24,4,0,6,0,4,16,54,14,40,20,4,0,6,0,1,9,18,18,0,0,0,0,0,0,0,0,0,0,0,092,092
361190109023004,36,119,010902,3004,340,166,101,0,54,0,10,9,340,32,308,153,99,0,51,0,0,5,146,138,8,0,0,0,0,0,0,0,0,0,0,092,092
361190109023007,36,119,010902,3007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190109023006,36,119,010902,3006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190109034014,36,119,010903,4014,42,6,22,0,2,0,7,5,42,12,30,6,21,0,2,0,0,1,14,14,0,0,0,0,0,0,0,0,0,0,0,092,092
361190109034015,36,119,010903,4015,52,5,10,0,2,0,17,18,52,34,18,5,10,0,2,0,1,0,10,10,0,0,0,0,0,0,0,0,0,0,0,092,092
361190109034001,36,119,010903,4001,28,0,7,1,1,0,9,10,28,18,10,0,6,0,0,0,1,3,6,6,0,0,0,0,0,0,0,0,0,0,0,092,092
361190109023025,36,119,010902,3025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190020004000,36,119,002000,4000,301,139,39,0,59,0,49,15,301,82,219,120,38,0,59,0,2,0,101,101,0,0,0,0,0,0,0,0,0,0,0,090,090
361190022031005,36,119,002203,1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,090,090
361190112004037,36,119,011200,4037,107,19,13,2,3,0,62,8,107,72,35,19,12,0,3,0,0,1,31,31,0,0,0,0,0,0,0,0,0,0,0,092,092
361190112002009,36,119,011200,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190112003017,36,119,011200,3017,51,6,7,0,0,0,14,24,51,44,7,0,7,0,0,0,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,092,092
361190112002014,36,119,011200,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190112003014,36,119,011200,3014,89,28,24,2,4,0,25,6,89,33,56,28,24,0,4,0,0,0,41,39,2,0,0,0,0,0,0,0,0,0,0,092,092
361190112003015,36,119,011200,3015,21,11,6,0,0,0,1,3,21,7,14,9,5,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,092,092
361190112002020,36,119,011200,2020,175,94,38,0,20,0,7,16,175,31,144,86,36,0,20,0,0,2,89,87,2,0,0,0,0,0,0,0,0,0,0,092,092
361190112002031,36,119,011200,2031,36,17,0,0,10,0,5,4,36,11,25,14,0,0,10,0,0,1,12,7,5,0,0,0,0,0,0,0,0,0,0,092,092
361190109033023,36,119,010903,3023,35,10,7,0,12,0,0,6,35,3,32,10,7,0,12,0,0,3,10,6,4,0,0,0,0,0,0,0,0,0,0,092,092
361190109033022,36,119,010903,3022,34,16,1,0,8,0,4,5,34,9,25,16,1,0,8,0,0,0,10,4,6,0,0,0,0,0,0,0,0,0,0,092,092
361190017022000,36,119,001702,2000,233,129,17,6,28,0,30,23,233,77,156,112,15,0,27,0,0,2,124,121,3,0,0,0,0,0,0,0,0,0,0,090,090
361190105002019,36,119,010500,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190107011019,36,119,010701,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190105002015,36,119,010500,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190102005001,36,119,010200,5001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190021051003,36,119,002105,1003,32,23,2,0,3,0,0,4,32,1,31,23,2,0,3,0,0,3,7,7,0,0,0,0,0,0,0,0,0,0,0,090,090
361190021051005,36,119,002105,1005,30,19,0,2,4,0,0,5,30,6,24,19,0,0,4,0,0,1,11,9,2,0,0,0,0,0,0,0,0,0,0,090,090
361190021052008,36,119,002105,2008,59,45,3,0,11,0,0,0,59,2,57,45,1,0,11,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,090,090
361190021052010,36,119,002105,2010,62,49,2,0,5,0,0,6,62,7,55,49,2,0,4,0,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,090,090
361190112004030,36,119,011200,4030,32,1,3,0,0,0,24,4,32,28,4,1,3,0,0,0,0,0,15,13,2,0,0,0,0,0,0,0,0,0,0,092,092
361190112004031,36,119,011200,4031,44,27,9,1,1,0,4,2,44,14,30,22,6,0,1,0,0,1,15,15,0,0,0,0,0,0,0,0,0,0,0,092,092
361190109033016,36,119,010903,3016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190109033015,36,119,010903,3015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190112001003,36,119,011200,1003,48,1,4,1,5,0,20,17,48,37,11,0,4,0,5,0,0,2,12,12,0,0,0,0,0,0,0,0,0,0,0,092,092
361190112004039,36,119,011200,4039,30,3,0,1,1,0,12,13,30,22,8,3,0,1,1,0,2,1,4,4,0,5,0,0,0,0,0,5,0,0,5,092,092
361190112001007,36,119,011200,1007,116,30,14,8,0,0,35,29,116,74,42,27,14,1,0,0,0,0,39,39,0,0,0,0,0,0,0,0,0,0,0,092,092
361190112001015,36,119,011200,1015,155,46,19,0,26,0,42,22,155,74,81,36,19,0,26,0,0,0,58,58,0,0,0,0,0,0,0,0,0,0,0,092,092
361190109033029,36,119,010903,3029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190112002029,36,119,011200,2029,17,7,2,0,4,0,0,4,17,2,15,7,2,0,4,0,0,2,6,6,0,0,0,0,0,0,0,0,0,0,0,092,092
361190112001009,36,119,011200,1009,77,30,2,1,0,0,36,8,77,54,23,21,2,0,0,0,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,092,092
361190112001017,36,119,011200,1017,76,31,14,1,11,0,19,0,76,21,55,29,14,1,11,0,0,0,25,21,4,0,0,0,0,0,0,0,0,0,0,092,092
361190112004036,36,119,011200,4036,177,52,15,3,6,0,69,32,177,105,72,47,14,3,6,0,2,0,58,55,3,6,0,0,0,0,0,6,0,0,6,092,092
361190112001012,36,119,011200,1012,29,13,0,2,0,0,8,6,29,12,17,12,0,2,0,0,2,1,7,7,0,0,0,0,0,0,0,0,0,0,0,092,092
361190112004038,36,119,011200,4038,60,15,0,3,0,0,18,24,60,50,10,10,0,0,0,0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,092,092
361190112002028,36,119,011200,2028,30,17,4,0,0,0,7,2,30,8,22,17,4,0,0,0,1,0,13,9,4,0,0,0,0,0,0,0,0,0,0,092,092
361190111013013,36,119,011101,3013,21,7,4,0,3,0,5,2,21,7,14,7,4,0,3,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,092,092
361190110002026,36,119,011000,2026,46,0,8,1,6,0,20,11,46,31,15,0,6,0,6,0,0,3,5,4,1,0,0,0,0,0,0,0,0,0,0,092,092
361190041003014,36,119,004100,3014,98,6,74,0,2,0,5,11,98,21,77,6,67,0,2,0,0,2,34,34,0,0,0,0,0,0,0,0,0,0,0,089,089
361190027001007,36,119,002700,1007,74,1,58,1,1,1,5,7,74,10,64,0,57,0,0,0,5,2,22,8,14,0,0,0,0,0,0,0,0,0,0,089,089
361190014021010,36,119,001402,1010,32,19,2,0,8,0,0,3,32,0,32,19,2,0,8,0,0,3,8,8,0,0,0,0,0,0,0,0,0,0,0,090,090
361190005012013,36,119,000501,2013,66,0,7,3,8,0,34,14,66,52,14,0,5,0,8,0,0,1,18,18,0,0,0,0,0,0,0,0,0,0,0,090,090
361190006022004,36,119,000602,2004,287,28,133,2,25,0,61,38,287,100,187,23,130,0,25,0,5,4,118,106,12,0,0,0,0,0,0,0,0,0,0,089,089
361190118002028,36,119,011800,2028,29,17,0,0,11,0,0,1,29,1,28,17,0,0,11,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,092,092
361190040021001,36,119,004002,1001,56,8,17,2,0,0,18,11,56,25,31,5,11,0,0,0,13,2,22,21,1,0,0,0,0,0,0,0,0,0,0,089,089
361190021031006,36,119,002103,1006,120,109,6,0,0,0,0,5,120,7,113,107,6,0,0,0,0,0,43,40,3,0,0,0,0,0,0,0,0,0,0,090,090
361190005012014,36,119,000501,2014,20,4,1,0,1,0,0,14,20,12,8,4,0,0,1,0,0,3,11,3,8,0,0,0,0,0,0,0,0,0,0,090,090
361190005012011,36,119,000501,2011,40,3,10,2,1,0,19,5,40,27,13,1,10,0,1,0,0,1,11,11,0,0,0,0,0,0,0,0,0,0,0,090,090
361190110001003,36,119,011000,1003,346,27,134,3,0,0,141,41,346,180,166,22,134,0,0,0,3,7,98,91,7,0,0,0,0,0,0,0,0,0,0,092,092
361190110001008,36,119,011000,1008,40,21,4,0,4,0,1,10,40,8,32,21,1,0,4,0,1,5,12,10,2,0,0,0,0,0,0,0,0,0,0,092,092
361190105002001,36,119,010500,2001,63,36,4,0,8,0,9,6,63,14,49,34,3,0,8,0,0,4,20,20,0,0,0,0,0,0,0,0,0,0,0,092,092
361190109033014,36,119,010903,3014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190111022026,36,119,011102,2026,9,1,1,0,0,0,0,7,9,6,3,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,092,092
361190108011001,36,119,010801,1001,23,7,0,0,7,0,9,0,23,7,16,7,0,0,7,0,2,0,10,8,2,0,0,0,0,0,0,0,0,0,0,092,092
361190004012002,36,119,000401,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,089,089
361199810001019,36,119,981000,1019,589,417,83,0,45,0,24,20,589,62,527,391,80,0,45,0,0,11,105,86,19,467,23,0,23,0,0,444,444,0,0,092,092
361190032002003,36,119,003200,2003,147,3,120,0,2,0,12,10,147,21,126,3,118,0,1,0,0,4,67,61,6,0,0,0,0,0,0,0,0,0,0,089,089
361190023001009,36,119,002300,1009,113,76,7,1,4,0,14,11,113,29,84,72,4,0,1,0,5,2,36,36,0,0,0,0,0,0,0,0,0,0,0,090,090
361190107011010,36,119,010701,1010,46,22,2,0,7,0,8,7,46,6,40,22,2,0,6,0,4,6,12,12,0,0,0,0,0,0,0,0,0,0,0,092,092
361190032002007,36,119,003200,2007,203,26,136,0,0,1,17,23,203,36,167,18,132,0,0,0,1,16,30,30,0,89,0,0,0,0,0,89,0,0,89,089,089
361190012002006,36,119,001200,2006,127,7,7,11,5,0,68,29,127,110,17,3,3,0,5,0,6,0,24,24,0,0,0,0,0,0,0,0,0,0,0,090,090
361190012002005,36,119,001200,2005,198,38,24,5,8,1,99,23,198,133,65,38,17,0,8,0,0,2,63,63,0,0,0,0,0,0,0,0,0,0,0,090,090
361190111021022,36,119,011102,1022,101,78,2,0,14,0,3,4,101,7,94,78,0,0,14,0,0,2,33,33,0,0,0,0,0,0,0,0,0,0,0,092,092
361190102003011,36,119,010200,3011,48,40,2,0,0,0,0,6,48,3,45,40,2,0,0,0,0,3,16,16,0,0,0,0,0,0,0,0,0,0,0,092,092
361190102003010,36,119,010200,3010,49,38,1,0,2,0,0,8,49,2,47,38,1,0,2,0,0,6,16,16,0,0,0,0,0,0,0,0,0,0,0,092,092
361190102003008,36,119,010200,3008,13,8,0,0,3,0,0,2,13,3,10,6,0,0,3,0,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,092,092
361190102003001,36,119,010200,3001,30,21,6,0,0,0,1,2,30,1,29,21,6,0,0,0,0,2,9,9,0,0,0,0,0,0,0,0,0,0,0,092,092
361190102003004,36,119,010200,3004,23,18,0,0,1,0,1,3,23,5,18,18,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,092,092
361190102003006,36,119,010200,3006,11,5,2,0,0,1,2,1,11,2,9,5,2,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,092,092
361190009003005,36,119,000900,3005,41,9,3,0,2,0,16,11,41,30,11,7,0,0,2,0,2,0,8,8,0,0,0,0,0,0,0,0,0,0,0,092,092
361190009003010,36,119,000900,3010,50,26,7,0,0,0,10,7,50,17,33,25,7,0,0,0,0,1,12,12,0,0,0,0,0,0,0,0,0,0,0,092,092
361190009002013,36,119,000900,2013,222,123,11,2,17,0,38,31,222,72,150,116,11,1,17,0,2,3,83,83,0,14,0,0,0,0,0,14,0,0,14,092,092
361190009003007,36,119,000900,3007,136,56,21,0,9,0,30,20,136,63,73,42,21,0,9,0,0,1,45,45,0,0,0,0,0,0,0,0,0,0,0,092,092
361190009003009,36,119,000900,3009,89,59,3,0,0,0,12,15,89,28,61,59,2,0,0,0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,092,092
361190009003011,36,119,000900,3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190008015004,36,119,000801,5004,107,59,0,1,0,0,29,18,107,51,56,49,0,0,0,0,7,0,45,45,0,0,0,0,0,0,0,0,0,0,0,090,090
361190009002022,36,119,000900,2022,171,113,3,1,23,0,16,15,171,43,128,100,1,1,23,0,0,3,80,80,0,0,0,0,0,0,0,0,0,0,0,092,092
361190009002007,36,119,000900,2007,60,35,12,2,7,0,0,4,60,13,47,29,11,0,7,0,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,092,092
361190009002021,36,119,000900,2021,46,16,3,0,1,0,10,16,46,35,11,9,0,0,1,0,0,1,12,12,0,0,0,0,0,0,0,0,0,0,0,092,092
361190009002023,36,119,000900,2023,33,6,7,0,6,0,8,6,33,15,18,6,6,0,6,0,0,0,8,2,6,0,0,0,0,0,0,0,0,0,0,092,092
361190009002017,36,119,000900,2017,31,28,1,0,1,0,0,1,31,8,23,22,0,0,1,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,092,092
361190008022001,36,119,000802,2001,298,146,44,0,21,0,42,45,298,89,209,139,44,0,21,0,0,5,110,95,15,0,0,0,0,0,0,0,0,0,0,092,090
361190008022006,36,119,000802,2006,196,120,13,1,25,0,29,8,196,41,155,112,12,1,25,0,2,3,61,61,0,0,0,0,0,0,0,0,0,0,0,092,090
361190008022007,36,119,000802,2007,80,31,7,6,4,0,20,12,80,42,38,27,3,2,3,0,1,2,25,25,0,0,0,0,0,0,0,0,0,0,0,092,090
361190008022003,36,119,000802,2003,35,19,4,5,0,0,3,4,35,12,23,17,4,0,0,0,2,0,13,13,0,0,0,0,0,0,0,0,0,0,0,092,090
361190019001019,36,119,001900,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,090
361190018001000,36,119,001800,1000,67,7,34,0,6,0,5,15,67,20,47,5,34,0,6,0,0,2,15,15,0,0,0,0,0,0,0,0,0,0,0,090,090
361190019001004,36,119,001900,1004,40,14,3,0,0,0,20,3,40,24,16,14,0,0,0,0,2,0,5,5,0,0,0,0,0,0,0,0,0,0,0,090,090
361190019001007,36,119,001900,1007,221,142,22,0,13,0,12,32,221,53,168,133,20,0,13,0,0,2,80,80,0,0,0,0,0,0,0,0,0,0,0,090,090
361190018001003,36,119,001800,1003,438,115,196,0,21,0,60,46,438,148,290,82,180,0,21,0,2,5,163,155,8,0,0,0,0,0,0,0,0,0,0,090,090
361190019001016,36,119,001900,1016,36,9,0,4,2,0,9,12,36,20,16,9,0,0,2,0,2,3,12,12,0,0,0,0,0,0,0,0,0,0,0,090,090
361190019001021,36,119,001900,1021,178,109,3,2,16,0,32,16,178,64,114,91,2,0,16,0,2,3,55,50,5,0,0,0,0,0,0,0,0,0,0,090,090
361190118003029,36,119,011800,3029,11,10,0,0,0,0,1,0,11,1,10,10,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,092,092
361190121011014,36,119,012101,1014,111,87,2,1,21,0,0,0,111,0,111,87,2,1,21,0,0,0,35,35,0,0,0,0,0,0,0,0,0,0,0,092,092
361190122013005,36,119,012201,3005,24,20,0,0,2,0,2,0,24,2,22,20,0,0,2,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,092,092
361190122013012,36,119,012201,3012,11,4,1,0,2,0,1,3,11,2,9,4,0,0,2,0,1,2,3,3,0,0,0,0,0,0,0,0,0,0,0,092,092
361190121012013,36,119,012101,2013,72,48,3,0,13,0,1,7,72,5,67,48,3,0,13,0,0,3,24,24,0,0,0,0,0,0,0,0,0,0,0,092,092
361190121011005,36,119,012101,1005,69,64,0,0,3,0,0,2,69,0,69,64,0,0,3,0,0,2,28,28,0,0,0,0,0,0,0,0,0,0,0,092,092
361190121012011,36,119,012101,2011,49,30,0,0,17,0,0,2,49,0,49,30,0,0,17,0,0,2,19,19,0,0,0,0,0,0,0,0,0,0,0,092,092
361190121012019,36,119,012101,2019,178,168,1,0,3,0,1,5,178,4,174,168,1,0,3,0,0,2,57,57,0,0,0,0,0,0,0,0,0,0,0,092,092
361190121012016,36,119,012101,2016,247,226,0,0,10,0,0,11,247,7,240,224,0,0,10,0,0,6,85,85,0,0,0,0,0,0,0,0,0,0,0,092,092
361190014021013,36,119,001402,1013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,090,090
361190111011028,36,119,011101,1028,247,194,0,0,17,0,3,33,247,25,222,194,0,0,17,0,0,11,88,88,0,0,0,0,0,0,0,0,0,0,0,092,092
361190106003002,36,119,010600,3002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190111014002,36,119,011101,4002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190111021010,36,119,011102,1010,220,153,17,0,43,0,0,7,220,6,214,153,16,0,43,0,0,2,65,65,0,0,0,0,0,0,0,0,0,0,0,092,092
361190105001000,36,119,010500,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190013012013,36,119,001301,2013,48,34,0,0,2,0,10,2,48,10,38,34,0,0,2,0,0,2,16,16,0,0,0,0,0,0,0,0,0,0,0,090,090
361190111011006,36,119,011101,1006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190104003001,36,119,010400,3001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190103001011,36,119,010300,1011,29,23,0,0,3,0,0,3,29,5,24,20,0,0,3,0,0,1,7,7,0,0,0,0,0,0,0,0,0,0,0,092,092
361190103003003,36,119,010300,3003,22,18,0,0,1,0,2,1,22,2,20,18,0,0,1,0,0,1,12,0,12,0,0,0,0,0,0,0,0,0,0,092,092
361190007022003,36,119,000702,2003,851,322,258,0,39,0,128,104,851,255,596,287,239,0,39,0,6,25,492,438,54,0,0,0,0,0,0,0,0,0,0,092,092
361190041002003,36,119,004100,2003,216,12,183,0,2,0,8,11,216,9,207,10,183,0,2,0,4,8,93,87,6,0,0,0,0,0,0,0,0,0,0,089,089
361190151004008,36,119,015100,4008,44,7,24,0,2,0,3,8,44,10,34,5,21,0,2,0,0,6,9,9,0,0,0,0,0,0,0,0,0,0,0,089,089
361190106001014,36,119,010600,1014,68,56,1,0,8,0,1,2,68,2,66,56,1,0,8,0,1,0,24,22,2,0,0,0,0,0,0,0,0,0,0,092,092
361190106003020,36,119,010600,3020,123,76,5,1,28,0,3,10,123,11,112,74,5,0,28,0,0,5,41,41,0,0,0,0,0,0,0,0,0,0,0,092,092
361190106003019,36,119,010600,3019,40,24,0,0,4,0,3,9,40,8,32,24,0,0,4,0,0,4,11,11,0,0,0,0,0,0,0,0,0,0,0,092,092
361190106003027,36,119,010600,3027,40,27,0,0,10,0,2,1,40,3,37,27,0,0,10,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,092,092
361190121023005,36,119,012102,3005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190034004009,36,119,003400,4009,27,0,12,0,0,0,0,15,27,10,17,0,11,0,0,0,0,6,9,9,0,0,0,0,0,0,0,0,0,0,0,089,089
361190034004013,36,119,003400,4013,194,4,185,0,1,0,3,1,194,8,186,4,180,0,0,0,2,0,73,65,8,0,0,0,0,0,0,0,0,0,0,089,089
361190109034024,36,119,010903,4024,12,4,1,0,0,0,5,2,12,0,12,4,1,0,0,0,5,2,3,3,0,0,0,0,0,0,0,0,0,0,0,092,092
361190151004015,36,119,015100,4015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,089,089
361190151004018,36,119,015100,4018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,089,089
361190042001022,36,119,004200,1022,27,7,8,0,2,0,2,8,27,1,26,7,8,0,2,0,2,7,9,9,0,0,0,0,0,0,0,0,0,0,0,089,089
361190042001014,36,119,004200,1014,41,10,22,0,2,0,5,2,41,9,32,9,22,0,0,0,0,1,18,17,1,0,0,0,0,0,0,0,0,0,0,089,089
361190041003017,36,119,004100,3017,55,9,19,0,3,0,15,9,55,18,37,9,19,0,3,0,0,6,17,17,0,0,0,0,0,0,0,0,0,0,0,089,089
361190151001008,36,119,015100,1008,23,18,0,0,1,0,3,1,23,6,17,15,0,0,1,0,0,1,6,6,0,0,0,0,0,0,0,0,0,0,0,089,089
361190022042001,36,119,002204,2001,185,147,11,0,19,0,1,7,185,8,177,143,11,0,19,0,0,4,87,87,0,0,0,0,0,0,0,0,0,0,0,090,090
361190151001021,36,119,015100,1021,45,12,20,0,4,0,2,7,45,10,35,11,17,0,2,0,0,5,17,17,0,0,0,0,0,0,0,0,0,0,0,089,089
361190151004007,36,119,015100,4007,510,167,300,0,8,0,17,18,510,26,484,166,293,0,8,0,4,13,299,272,27,0,0,0,0,0,0,0,0,0,0,089,089
361190040021006,36,119,004002,1006,132,13,53,2,4,0,36,24,132,33,99,12,52,0,4,0,15,16,49,49,0,0,0,0,0,0,0,0,0,0,0,089,089
361190111013015,36,119,011101,3015,212,112,36,0,48,0,5,11,212,11,201,112,34,0,48,0,0,7,76,76,0,0,0,0,0,0,0,0,0,0,0,092,092
361190109022035,36,119,010902,2035,75,9,48,0,2,0,6,10,75,16,59,6,48,0,2,0,0,3,27,25,2,0,0,0,0,0,0,0,0,0,0,092,092
361190004032001,36,119,000403,2001,30,2,8,0,0,0,2,18,30,8,22,2,6,0,0,0,0,14,11,4,7,0,0,0,0,0,0,0,0,0,0,089,089
361190004041002,36,119,000404,1002,229,55,98,0,16,0,40,20,229,59,170,46,90,0,16,0,12,6,134,110,24,0,0,0,0,0,0,0,0,0,0,089,089
361190005021001,36,119,000502,1001,99,9,42,1,1,0,37,9,99,50,49,3,42,0,0,0,1,3,39,31,8,0,0,0,0,0,0,0,0,0,0,090,090
361190008032004,36,119,000803,2004,53,27,6,0,3,0,8,9,53,14,39,24,6,0,3,0,0,6,15,15,0,0,0,0,0,0,0,0,0,0,0,090,090
361190121012024,36,119,012101,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092
361190121022018,36,119,012102,2018,23,17,0,0,3,0,1,2,23,1,22,17,0,0,3,0,0,2,8,8,0,0,0,0,0,0,0,0,0,0,0,092,092
361190119021008,36,119,011902,1008,22,12,2,0,2,0,2,4,22,4,18,12,2,0,2,0,2,0,5,5,0,0,0,0,0,0,0,0,0,0,0,092,092
